"ZIP CODE","STATE","CITY","SERVICE DAY STANDARD","TERMINAL","SCAC Code","RELATED SURCHARGES","FLAT AMT","RATE","MIN AMT","SUN","MON","TUE","WED","THU","FRI","SAT"
"32615","FL","ALACHUA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32616","FL","ALACHUA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32420","FL","ALFORD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32701","FL","ALTAMONTE SPG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32714","FL","ALTAMONTE SPG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32715","FL","ALTAMONTE SPG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32716","FL","ALTAMONTE SPG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32421","FL","ALTHA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32702","FL","ALTOONA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33820","FL","ALTURAS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33920","FL","ALVA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34216","FL","ANNA MARIA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32617","FL","ANTHONY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32320","FL","APALACHICOLA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32329","FL","APALACHICOLA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33572","FL","APOLLO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32703","FL","APOPKA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32704","FL","APOPKA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32712","FL","APOPKA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33821","FL","ARCADIA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34265","FL","ARCADIA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34266","FL","ARCADIA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34269","FL","ARCADIA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32618","FL","ARCHER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32422","FL","ARGYLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34679","FL","ARIPEKA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32705","FL","ASTATULA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34705","FL","ASTATULA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32002","FL","ASTOR",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32102","FL","ASTOR",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32233","FL","ATLANTIC BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33823","FL","AUBURNDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33825","FL","AVON PARK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33826","FL","AVON PARK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33827","FL","BABSON PARK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32530","FL","BAGDAD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32531","FL","BAKER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33503","FL","BALM",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32005","FL","BARBERVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32105","FL","BARBERVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33830","FL","BARTOW",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33831","FL","BARTOW",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32423","FL","BASCOM",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33504","FL","BAY PINES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33744","FL","BAY PINES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32619","FL","BELL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33430","FL","BELLE GLADE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33786","FL","BELLEAIR BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32620","FL","BELLEVIEW",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34420","FL","BELLEVIEW",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34421","FL","BELLEVIEW",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34464","FL","BEVERLY HILLS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34465","FL","BEVERLY HILLS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33043","FL","BIG PINE KEY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32424","FL","BLOUNTSTOWN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33921","FL","BOCA GRANDE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33427","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33428","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33429","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33431","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33432","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33433","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33434","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33464","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33481","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33486","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33487","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33488","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33496","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33497","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33498","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33499","FL","BOCA RATON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33922","FL","BOKEELIA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32425","FL","BONIFAY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33923","FL","BONITA SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33959","FL","BONITA SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34133","FL","BONITA SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34134","FL","BONITA SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34135","FL","BONITA SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34136","FL","BONITA SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32007","FL","BOSTWICK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33834","FL","BOWLING GREEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33424","FL","BOYNTON BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33425","FL","BOYNTON BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33426","FL","BOYNTON BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33435","FL","BOYNTON BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33436","FL","BOYNTON BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33437","FL","BOYNTON BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33472","FL","BOYNTON BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33473","FL","BOYNTON BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33474","FL","BOYNTON BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34201","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34202","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34203","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34204","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34205","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34206","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34207","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34208","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34209","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34210","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34211","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34212","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34280","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34281","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34282","FL","BRADENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34217","FL","BRADENTON BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33835","FL","BRADLEY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33508","FL","BRANDON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33509","FL","BRANDON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33510","FL","BRANDON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33511","FL","BRANDON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34299","FL","BRANDON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32008","FL","BRANFORD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32321","FL","BRISTOL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32621","FL","BRONSON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32622","FL","BROOKER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34601","FL","BROOKSVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34602","FL","BROOKSVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34603","FL","BROOKSVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34604","FL","BROOKSVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34605","FL","BROOKSVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34613","FL","BROOKSVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34614","FL","BROOKSVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33439","FL","BRYANT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32009","FL","BRYCEVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32010","FL","BUNNELL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32110","FL","BUNNELL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33513","FL","BUSHNELL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32011","FL","CALLAHAN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32426","FL","CAMPBELLTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33438","FL","CANAL POINT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33491","FL","CANAL POINT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32111","FL","CANDLER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32624","FL","CANDLER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32533","FL","CANTONMENT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32920","FL","CAPE CANAVERAL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33904","FL","CAPE CORAL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33909","FL","CAPE CORAL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33910","FL","CAPE CORAL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33914","FL","CAPE CORAL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33915","FL","CAPE CORAL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33990","FL","CAPE CORAL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33991","FL","CAPE CORAL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33993","FL","CAPE CORAL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33924","FL","CAPTIVA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32322","FL","CARRABELLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32427","FL","CARYVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32706","FL","CASSADAGA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32707","FL","CASSELBERRY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32718","FL","CASSELBERRY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32730","FL","CASSELBERRY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32625","FL","CEDAR KEY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33514","FL","CENTER HILL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32535","FL","CENTURY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32324","FL","CHATTAHOOCHEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32626","FL","CHIEFLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32644","FL","CHIEFLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32428","FL","CHIPLEY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33925","FL","CHOKOLOSKEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34138","FL","CHOKOLOSKEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32709","FL","CHRISTMAS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32113","FL","CITRA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32710","FL","CLARCONA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32430","FL","CLARKSVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33755","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33756","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33757","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33758","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33759","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33760","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33761","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33762","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33763","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33764","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33765","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33766","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33769","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34615","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34616","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34617","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34618","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34619","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34620","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34621","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34622","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34623","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34624","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34625","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34629","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34630","FL","CLEARWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33767","FL","CLEARWATER BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32711","FL","CLERMONT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34711","FL","CLERMONT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34712","FL","CLERMONT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34713","FL","CLERMONT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34714","FL","CLERMONT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34715","FL","CLERMONT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33440","FL","CLEWISTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32922","FL","COCOA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32923","FL","COCOA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32924","FL","COCOA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32926","FL","COCOA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32927","FL","COCOA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32931","FL","COCOA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32932","FL","COCOA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33097","FL","COCONUT CREEK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33521","FL","COLEMAN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33926","FL","COPELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34137","FL","COPELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33114","FL","CORAL GABLES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33075","FL","CORAL SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34215","FL","CORTEZ",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32431","FL","COTTONDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32326","FL","CRAWFORDVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32327","FL","CRAWFORDVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32012","FL","CRESCENT CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32112","FL","CRESCENT CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32536","FL","CRESTVIEW",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32539","FL","CRESTVIEW",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32628","FL","CROSS CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34681","FL","CRYSTAL BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32629","FL","CRYSTAL RIVER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34423","FL","CRYSTAL RIVER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34428","FL","CRYSTAL RIVER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34429","FL","CRYSTAL RIVER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33524","FL","CRYSTAL SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32432","FL","CYPRESS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33523","FL","DADE CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33525","FL","DADE CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33526","FL","DADE CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34297","FL","DADE CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33004","FL","DANIA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33836","FL","DAVENPORT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33837","FL","DAVENPORT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33896","FL","DAVENPORT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33897","FL","DAVENPORT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32013","FL","DAY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32014","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32015","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32016","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32017","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32018","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32019","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32020","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32021","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32022","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32023","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32027","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32029","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32114","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32115","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32116","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32117","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32118","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32119","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32120","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32121","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32122","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32124","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32125","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32126","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32198","FL","DAYTONA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32028","FL","DE LEON SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32130","FL","DE LEON SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32713","FL","DEBARY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32753","FL","DEBARY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33441","FL","DEERFIELD BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33442","FL","DEERFIELD BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33443","FL","DEERFIELD BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32433","FL","DEFUNIAK SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32435","FL","DEFUNIAK SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32720","FL","DELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32721","FL","DELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32723","FL","DELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32724","FL","DELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33444","FL","DELRAY BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33445","FL","DELRAY BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33446","FL","DELRAY BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33447","FL","DELRAY BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33448","FL","DELRAY BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33482","FL","DELRAY BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33483","FL","DELRAY BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33484","FL","DELRAY BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32725","FL","DELTONA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32728","FL","DELTONA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32738","FL","DELTONA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32739","FL","DELTONA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32540","FL","DESTIN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32541","FL","DESTIN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32030","FL","DOCTORS INLET",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33527","FL","DOVER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33838","FL","DUNDEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34697","FL","DUNEDIN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34698","FL","DUNEDIN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32630","FL","DUNNELLON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34430","FL","DUNNELLON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34431","FL","DUNNELLON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34432","FL","DUNNELLON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34433","FL","DUNNELLON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34434","FL","DUNNELLON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33530","FL","DURANT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33839","FL","EAGLE LAKE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32631","FL","EARLETON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32031","FL","EAST PALATKA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32131","FL","EAST PALATKA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32133","FL","EASTLAKE WEIR",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32632","FL","EASTLAKE WEIR",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32328","FL","EASTPOINT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33840","FL","EATON PARK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32437","FL","EBRO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32032","FL","EDGEWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
